Tapix's enriched data,,,,,,,,,,,,,,,,,,,,,,
shopUid,merchantUid,name,shopType,categoryName,categoryLogo,tags,street,city ,zip ,country ,coordinatesType,lat,long,url,googlePlaceId,logo,co2FootprintValue,co2FootprintUnit,transactionTimestamp,sourceId,amount,currency
AOnyR1hFU5bK6h4MaYbcUr,4a5XDNEgL4LU9eBnLoYBGW,OBI,bricks,House And Garden,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/144/l,"{""Hobby Shop"",Tools,Reconstruction}",Industriestrasse 20,Volketswil,8604,CH,rooftop,47.3800612,8.6753252,https://www.obi.com,https://www.google.com/maps/place/?q=place_id:ChIJn8ZYYLyjmkcRqH2X5x5aayU,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/4a5XDNEgL4LU9eBnLoYBGW/l,17.31,kg,2024-02-15T14:07:00.567+02:00,59ec60e8b1489d0f5f5e8aa452f99ac6c17dfd79ccf98baea77c0b76100cb582,29.95,EUR
ok0WENVpv4BFZ0ey0GWm2b,GgQYvpPM3Npsn3oXanymBd,Google Ads,online,Professional Services,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/1483998/l,"{""Advertising / Marketing"",""Shopping Online"",""Online Professional Services""}",,,,,,,,https://ads.google.com,,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/GgQYvpPM3Npsn3oXanymBd/l,83.57,kg,2023-11-10T12:27:00.432+01:00,53c2f58fd5c7f316648e8d04e039c40dc0a94beee917e4ec73439bc7199fc41d,1000,EUR
vGZzoRGWv7dcBNMpVlVv0N,KY58KvAZKDkh5j97N09RrW,Hugo Boss,bricks,Fashion,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/150/l,"{Luxury,""Clothing - Other""}",Deák Ferenc utca 15,Budapest,1052,HU,rooftop,47.496625,19.0525759,https://www.hugoboss.com,https://www.google.com/maps/place/?q=place_id:ChIJBY-8QTraQUcRM7bJFjVbTL8,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/KY58KvAZKDkh5j97N09RrW/l,418.63,kg,2024-01-29T13:53:00.456+01:00,4200afe8b2bbc8abdb1d19a95762d2401d172de495bd0ab9455cbb783c9d1be8,786.9,EUR
lmKz0zN2azSllGr3rnWR0,Lp3BVvbo9zqFag9AQy83AE,Tommy Hilfiger,bricks,Fashion,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/150/l,"{""Fashion Chain - Mix""}",Deák Ferenc utca 15,Budapest,1052,HU,rooftop,47.4967548,19.0526552,https://tommy.com,https://www.google.com/maps/place/?q=place_id:ChIJxTNKV0DcQUcR9gExCpr_KWE,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/Lp3BVvbo9zqFag9AQy83AE/l,57.54,kg,2023-09-06T13:54:00.456+01:00,11d0455506e52ac56a4913c5d3f36b1732b2687be6f81051799893a40e235168,108.15,EUR
jBoE2RKzQbBieaElmVpkXQ,m3Lap59QbELi9pypDQozD4,Patreon,online,Digital Services,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/1484001/l,"{""Shopping Online"",Subscription,""Online Digital Services"",""Streaming Media""}",,,,IE,,,,https://www.patreon.com,,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/m3Lap59QbELi9pypDQozD4/l,0.6,kg,2024-12-12T12:28:00.432+01:00,0157564293d2d5ff0a315e6123784ad29106260ef94307ed04004bf3e984034c,4.6,EUR
pfy5wWKiBU7xP5AfV6COhu,oqrY5PKbB55CpMpzGXNrn,Nando's,bricks,Food And Drink,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/147/l,"{""Restaurant Without A Waiter"",""American Fast Food""}",London Road South Terminal,Horley,RH60NP,GB,rooftop,51.1561687,-0.1630159,https://www.nandos.co.uk,https://www.google.com/maps/place/?q=place_id:ChIJf16Whz_wdUgR1-encWjzn5o,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/oqrY5PKbB55CpMpzGXNrn/l,8.44,kg,2023-02-14T12:21:00.321+01:00,cc4f7c20eee47d386c2cc921f74308085db9a49eafbc706b6d5f358214214af0,27.5,EUR
H5dsBpSMfdB5YAWHd1Omys,2Y3MoJnWVggIj008BVJG10,Esso,bricks,Car,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/139/l,"{""Gas Station""}",Boulevard Charles III 3,Monaco,98000,MC,rooftop,43.728555,7.4121334,https://www.esso.com,https://www.google.com/maps/place/?q=place_id:ChIJ-e9MEezCzRIRYllkoR4jqAY,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/2Y3MoJnWVggIj008BVJG10/l,232.55,kg,2024-10-16T14:29:00.876+02:00,416624cc6b850de8390366da75d9d1dfb9baffa3c89270bc2402acb8f2d77c75,171.95,EUR
pEQEprQaMXJFLGMqBdAy3,ArVVal7zjZ3hlKeA4PAZEY,IKEA,bricks,House And Garden,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/144/l,"{""Home Accessories"",""Household Goods"",Furniture,""Household Equipment""}",Queen Alia Airport St,Amman,11821,JO,rooftop,31.8258711,35.9013253,https://www.ikea.com,https://www.google.com/maps/place/?q=place_id:ChIJV0GKVQ6oHBURmZMnBk13O78,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/ArVVal7zjZ3hlKeA4PAZEY/l,13.77,kg,2023-03-24T16:00:00.234+03:00,4d5ce7986ce61bb9d30c4254a208d710aadc3076a3d9bc5e64922bcfb7e754cd,19.5,EUR
A033PnRLrrWHRQdnZgl9dd,XrPb8bPd3pGhpE0lM0XLAm,HalfPrice,bricks,Fashion,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/150/l,"{""Household Equipment"",""Fashion Chain - Mix""}",Václavské náměstí 841/3,Praha 1 - Nové Město,11000,CZ,rooftop,50.083883,14.424475,https://halfprice.eu,https://www.google.com/maps/place/?q=place_id:EhgzQ01GK0dSLCBQcmFndWUsIEN6ZWNoaWEiJjokCgoN7S7aHRV5A5kIEAoaFAoSCYt5cAmckwtHEZBAFmYPrwAE,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/XrPb8bPd3pGhpE0lM0XLAm/l,72.29,kg,2024-05-13T13:59:00.543+01:00,c224b2de2f479ff2e8c5431cf0e44db83fd4288cc900485880cd135f89d5e904,104,EUR
KZ8AzlpozR3h9JmQrm9zqW,Va7koRKmY15U72eA9JANdW,United Colors of Benetton,bricks,Fashion,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/150/l,"{""Fashion Chain - Mix""}",Schmidtgasse 27,Wels,4600,AT,rooftop,48.1581816,14.0246087,https://www.benetton.com,https://www.google.com/maps/place/?q=place_id:ChIJYdiG1pnyc0cRP_yCtrkNC-A,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/Va7koRKmY15U72eA9JANdW/l,23.94,kg,2023-08-25T14:19:00.345+02:00,bc7a8cf6dc3b4b0ba8a113cfd91d6927113e9bdd3f4e5abae9389f5cb8748a4f,45,EUR
aVnvpzYvjKtRvnlP5p4Kv,Y97jlLNk0GXS3WJYA0MA7D,Lidl,bricks,Groceries,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/151/l,{Hyper-Supermarket},"Dunav Str 5, 9601 кв. Васил Левски",Balchik,9601,BG,rooftop,43.427688,28.1592552,https://www.lidl.bg,https://www.google.com/maps/place/?q=place_id:ChIJjxB_K5LjpEARSIUs6OIqVw8,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/Y97jlLNk0GXS3WJYA0MA7D/l,3.89,kg,2024-02-26T15:00:00.789+02:00,7547cf4b0d2b280df80f63de1c7329957e318a284dd2b5ba4421aa75d2be883d,11.65,EUR
pAebj8Eq10BtJ0XXZA4z1l,7onLbvV7GMrugnqZgKGBPY,Lime,online,Travel,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/140/l,"{""Shopping Online"",""Local Transport"",Micromobility,""Electric Scooters"",""Online Travel"",Sustainable}",,,,,,,,https://www.li.me,,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/7onLbvV7GMrugnqZgKGBPY/l,0.9,kg,2023-11-04T14:08:00.567+02:00,54bd025094281dbf9caf03a91db4f37cc146084c3f0f44f50edd49d8f1b206d8,4.7,EUR
Y35WlIyBllzRxKCraq43ki,LMG98vJBmMohAR4KeRjMqL,MediaMarkt,bricks,Electronics,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/145/l,"{""Electronics Goods""}",Palotai út 6,Székesfehérvár,8000,HU,rooftop,47.1902713,18.4045076,https://www.mediamarkt.de,https://www.google.com/maps/place/?q=place_id:ChIJAWcQJKz3aUcRXjSOYRgTdXg,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/LMG98vJBmMohAR4KeRjMqL/l,37.46,kg,2024-03-20T13:55:00.456+01:00,93e55bcd7f333a4d3dbb9e0618d411173148910c4936142df614ff861f7cd3a5,108.75,EUR
qGvRLgg75K2fJ1okPA3DRM,eoVodrq9AdTLVyRbLrW5P,BAUHAUS,bricks,House And Garden,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/144/l,"{""Hobby Shop"",Tools,Reconstruction}",Ulica Velimira Škorpika 27,Zagreb,10000,HR,rooftop,45.7967348,15.862344,https://www.bauhaus.eu,https://www.google.com/maps/place/?q=place_id:ChIJx7BlVIHRZUcRmGwp7HCVH3Y,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/eoVodrq9AdTLVyRbLrW5P/l,25.09,kg,2023-10-31T14:00:00.987+02:00,af8f9dec9f80fc9be81973d726de1327370fceb32c1729ccd03866dfb53e4d2a,55.95,EUR
v5NBE27DNDjTrN2dA004Lz,A05jN7opqdvHED2Jb5EB4g,OpenAI,online,Digital Services,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/1484001/l,"{""Software / Applications"",""Shopping Online"",""Online Digital Services""}",,,,US,,,,https://openai.com,,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/A05jN7opqdvHED2Jb5EB4g/l,4,kg,2023-09-21T07:18:00.789-04:00,a30d59e1cdeb4e96ac5b4da5c71b9ec8082e096d037b21bca9624061842a7f02,19.6,EUR
wMHjcHXU8T0B2PALzzQzH3,538VqZ4gn33tVJJWEYa8d3,Tesco,bricks,Groceries,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/151/l,{Hyper-Supermarket},Kerepesi utca 9-11,Budapest,1087,HU,rooftop,47.4983013,19.0927794,https://tesco.hu,https://www.google.com/maps/place/?q=place_id:ChIJ05k0xQ7dQUcRtS4c2F3ZcOo,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/538VqZ4gn33tVJJWEYa8d3/l,3.98,kg,2024-07-01T13:56:00.456+01:00,0475e123ee0e83a9f75d127243cde364df05e4ad007ee60b65a241817c23d109,11.9,EUR
yVYDui1BEDhdg2rm0bMrRh,yoqE11eNDaBi0pMZZy43RB,Vapiano,bricks,Food And Drink,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/147/l,"{Restaurant,""Italian Restaurant / Pizzeria""}",Váci út 1-3,Budapest,1062,HU,rooftop,47.5136881,19.0589833,https://www.vapiano.com/,https://www.google.com/maps/place/?q=place_id:ChIJg-t4bwvcQUcRg64GspGpB18,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/yoqE11eNDaBi0pMZZy43RB/l,2.18,kg,2023-06-11T13:57:00.456+01:00,1c00f4c9e8aad3f1eff737398b00703b0539185f1deed21fb96fcd870dfcbd9c,6.35,EUR
